;sentence_id;article_id;sequence_nr;body;category;label;keywords;time_start;time_end;context_window;tags;reason
4693;11025;222;15;"A ""nocebo"" effect means people who have negative expectations about a medication report experiencing the potential side effect at higher rates than the drug should cause.";cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2019-12-15 11:30:32.308;2019-12-15 11:30:51.816;0;;
4694;11026;222;16;The actual risk of developing muscle pain as a result of taking statins is about 5 percent or less compared with taking a pill that doesn't contain medication (placebo).;cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2019-12-15 12:44:43.901;2019-12-15 12:44:54.036;0;;
4695;11027;222;17;However, studies have found that nearly 30 percent of people stopped taking the pills because of muscle aches even when they were taking a placebo.;cholesterol_and_statins;NEU;statin, side, effect, take, doctor;2020-01-15 22:01:01.305;2020-01-15 22:01:39.200;0;;
4696;11028;222;18;A strong predictor you'll experience muscle aches when taking statins could be whether or not you read about the potential side effect.;cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2019-12-15 10:22:43.851;2019-12-15 10:22:51.946;0;;
4697;11029;222;19;Very rarely, statins can cause life-threatening muscle damage called rhabdomyolysis (rab-doe-my-OL-ih-sis).;cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2020-01-15 15:46:22.650;2020-01-15 15:46:27.617;0;;
4698;11030;222;20;Rhabdomyolysis can cause severe muscle pain, liver damage, kidney failure and death.;cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2019-12-15 10:07:41.503;2019-12-15 10:07:54.806;1;;
4699;11031;222;21;The risk of very serious side effects is extremely low, and calculated in a few cases per million people taking statins.;cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2019-12-15 08:45:27.603;2019-12-15 08:45:54.870;0;;
4700;11032;222;22;Rhabdomyolysis can occur when you take statins in combination with certain drugs or if you take a high dose of statins.;cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2019-12-15 13:31:17.569;2019-12-15 13:31:25.575;0;;
4701;11033;222;23;Liver damage Occasionally, statin use could cause an increase in the level of enzymes that signal liver inflammation.;cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2020-01-16 20:04:42.642;2020-01-16 20:05:15.016;0;;
4702;11034;222;24;If the increase is only mild, you can continue to take the drug.;cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2019-12-15 08:49:07.513;2019-12-15 08:49:12.852;0;;
4703;11035;222;25;Rarely, if the increase is severe, you may need to try a different statin.;cholesterol_and_statins;NEU;statin, side, effect, take, doctor;2020-01-15 16:20:54.869;2020-01-15 16:21:01.836;0;;
4704;11036;222;26;Although liver problems are rare, your doctor may order a liver enzyme test before or shortly after you begin to take a statin.;cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2019-12-15 20:17:13.431;2019-12-15 20:17:19.790;0;;
4705;11037;222;27;You wouldn't need any additional liver enzyme tests unless you begin to have signs or symptoms of trouble with your liver.;cholesterol_and_statins;NONCRED;statin, side, effect, take, doctor;2020-01-15 22:16:07.497;2020-01-15 22:16:25.409;0;namowa do szkodliwego działania;
4706;11038;222;28;Contact your doctor immediately if you have unusual fatigue or weakness, loss of appetite, pain in your upper abdomen, dark-colored urine, or yellowing of your skin or eyes.;cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2019-12-15 11:52:23.500;2019-12-15 11:52:29.290;0;;
4707;11039;222;29;Increased blood sugar or type 2 diabetes It's possible your blood sugar (blood glucose) level may increase when you take a statin, which may lead to developing type 2 diabetes.;cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2019-12-15 10:34:13.125;2019-12-15 10:34:26.312;0;;
4708;11040;222;30;The risk is small but important enough that the Food and Drug Administration (FDA) has issued a warning on statin labels regarding blood glucose levels and diabetes.;cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2019-12-15 09:21:54.278;2019-12-15 09:21:59.139;0;;
4709;11041;222;31;The increase generally occurs when blood sugar levels are already higher than normal and fall in the prediabetes or diabetes range when you begin taking a statin.;cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2019-12-15 10:41:53.738;2019-12-15 10:42:24.248;1;;
4710;11042;222;32;Statins prevent heart attacks in people with diabetes, so the relevance of the mild increase in sugar values with statins observed in some people is unclear.;cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2019-12-15 11:48:51.562;2019-12-15 11:49:02.376;0;;
4711;11043;222;33;The benefit of taking statins likely outweighs the small risk to have the blood sugar level go up.;cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2019-12-15 12:17:41.789;2019-12-15 12:18:11.166;0;;
4712;11044;222;34;Talk to your doctor if you have concerns.;cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2019-12-15 12:09:48.084;2019-12-15 12:09:53.972;0;;
4713;11045;222;35;Neurological side effects The FDA warns on statin labels that some people have developed memory loss or confusion while taking statins.;cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2020-01-15 22:04:12.259;2020-01-15 22:04:23.552;0;;
4714;11046;222;36;These side effects reverse once you stop taking the medication.;cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2019-12-15 08:49:34.778;2019-12-15 08:49:40.354;0;;
4715;11047;222;37;There is limited evidence to prove a cause-effect relationship, but talk to your doctor if you experience memory loss or confusion while taking statins.;cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2019-12-15 13:16:29.313;2019-12-15 13:16:44.572;0;;
4716;11048;222;38;There has also been evidence that statins may help with brain function — in people with dementia, for example.;cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2019-12-15 19:00:54.842;2019-12-15 19:01:01.502;0;;
4717;11049;222;39;This is still being studied.;cholesterol_and_statins;NEU;statin, side, effect, take, doctor;2020-01-15 21:56:27.706;2020-01-15 21:56:30.649;0;;
4718;11050;222;40;Don't stop taking your statin medication before talking to your doctor.;cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2019-12-15 09:12:18.707;2019-12-15 09:12:22.566;0;;
4719;11051;222;41;Who's at risk of developing statin side effects?;cholesterol_and_statins;NEU;statin, side, effect, take, doctor;2019-12-15 11:30:52.397;2019-12-15 11:30:58.395;0;;
4720;11052;222;42;Not everyone who takes a statin will have side effects, but some people may be at a greater risk than are others.;cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2019-12-15 11:58:38.358;2019-12-15 11:58:44.799;0;;
4721;11053;222;43;Risk factors include: Not everyone who takes a statin will have side effects, but some people may be at a greater risk than are others.;cholesterol_and_statins;NONCRED;statin, side, effect, take, doctor;2020-01-15 13:08:44.732;2020-01-15 13:08:55.717;0;jest niezrozumiałe lub niegramatyczne;
4722;11054;222;44;Risk factors include: Taking multiple medications to lower your cholesterol.;cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2019-12-15 10:09:28.540;2019-12-15 10:09:35.507;0;;
4723;11055;222;45;Not everyone who takes a statin will have side effects, but some people may be at a greater risk than are others.;cholesterol_and_statins;;statin, side, effect, take, doctor;2020-01-15 22:12:00.662;2020-01-15 22:12:06.593;0;;
4724;11056;222;46;Risk factors include: Being female.;cholesterol_and_statins;NEU;statin, side, effect, take, doctor;2019-12-15 10:20:02.380;2019-12-15 10:20:06.263;0;;
4725;11057;222;47;Not everyone who takes a statin will have side effects, but some people may be at a greater risk than are others.;cholesterol_and_statins;;statin, side, effect, take, doctor;2019-12-15 12:03:50.005;2019-12-15 12:03:55.262;0;;
4726;11058;222;48;Risk factors include: Having a smaller body frame.;cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2019-12-15 09:07:54.634;2019-12-15 09:07:59.892;0;;
4727;11059;222;49;Not everyone who takes a statin will have side effects, but some people may be at a greater risk than are others.;cholesterol_and_statins;;statin, side, effect, take, doctor;2020-01-19 13:18:45.434;2020-01-19 13:18:49.445;0;;
4728;11060;222;50;Risk factors include: Being age 80 or older.;cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2019-12-15 11:36:46.066;2019-12-15 11:36:52.994;1;;
4729;11061;222;51;Not everyone who takes a statin will have side effects, but some people may be at a greater risk than are others.;cholesterol_and_statins;;statin, side, effect, take, doctor;2020-01-16 17:47:22.919;2020-01-16 17:47:29.668;0;;
4730;11062;222;52;Risk factors include: Having kidney or liver disease.;cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2019-12-15 11:10:13.103;2019-12-15 11:10:23.260;1;;
4731;11063;222;53;Not everyone who takes a statin will have side effects, but some people may be at a greater risk than are others.;cholesterol_and_statins;;statin, side, effect, take, doctor;2019-12-15 10:20:21.276;2019-12-15 10:20:27.689;0;;
4732;11064;222;54;Risk factors include: Drinking too much alcohol.;cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2019-12-15 12:06:11.431;2019-12-15 12:06:15.133;0;;
4733;11065;222;55;Not everyone who takes a statin will have side effects, but some people may be at a greater risk than are others.;cholesterol_and_statins;;statin, side, effect, take, doctor;2020-01-15 15:43:06.267;2020-01-15 15:43:12.795;0;;
4734;11066;222;56;Risk factors include: Having certain conditions such as hypothyroidism or neuromuscular disorders including amyotrophic lateral sclerosis (ALS).;cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2019-12-15 10:51:19.048;2019-12-15 10:51:36.364;1;;
4735;11067;222;57;"Drugs and food that interact with statins 
 Grapefruit juice contains a chemical that can interfere with the enzymes that break down (metabolize) the statins in your digestive system.";cholesterol_and_statins;NEU;statin, side, effect, take, doctor;2019-12-15 12:31:35.897;2019-12-15 12:31:39.090;0;;
4736;11068;222;58;While you won't need to eliminate grapefruit entirely from your diet, ask your doctor about how much grapefruit you can have.;cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2019-12-15 09:51:31.256;2019-12-15 09:51:41.159;1;;
4737;11069;222;59;Some drugs that may interact with statins and increase your risk of side effects include:   Amiodarone (Cordarone, Pacerone), a medication for irregular heart rhythms.;cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2019-12-15 11:37:42.796;2019-12-15 11:37:50.523;0;;
4738;11070;222;60;Gemfibrozil (Lopid), another variety of cholesterol drug.;cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2019-12-15 10:16:26.096;2019-12-15 10:16:38.224;1;;
4739;11071;222;61;HIV treatments called protease inhibitors such as saquinavir (Invirase) and ritonavir (Norvir).;cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2020-01-18 12:24:37.891;2020-01-18 12:24:43.562;0;;
4740;11072;222;62;Some antibiotic and antifungal medications, such as clarithromycin and itraconazole (Onmel, Sporanox).;cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2019-12-15 08:54:47.606;2019-12-15 08:54:54.217;0;;
4741;11073;222;63;Some immunosuppressant medications, such as cyclosporine (Gengraf, Neoral, Sandimmune).;cholesterol_and_statins;NEU;statin, side, effect, take, doctor;2020-01-15 16:21:54.804;2020-01-15 16:22:01.233;0;;
4742;11074;222;64;There are many drugs that may interact with statins, so be sure your doctor is aware of all the medicines you take when being prescribed with statins.;cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2019-12-15 10:18:51.674;2019-12-15 10:18:56.943;0;;
4743;11075;222;65;"How to relieve statin side effects 
 To relieve side effects believed to be caused by statins, your doctor may recommend several options.";cholesterol_and_statins;NEU;statin, side, effect, take, doctor;2020-01-14 20:56:03.116;2020-01-14 20:56:05.795;0;;
4744;11076;222;66;Discuss these steps with your doctor before trying them: To relieve side effects believed to be caused by statins, your doctor may recommend several options.;cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2019-12-15 11:44:32.475;2019-12-15 11:44:40.655;0;;
4745;11077;222;67;Discuss these steps with your doctor before trying them: Take a brief break from statin therapy.;cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2020-01-16 18:55:36.718;2020-01-16 18:55:45.625;0;;
4746;11078;222;68;Sometimes it's hard to tell whether the muscle aches or other problems you're having are statin side effects or just part of the aging process.;cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2019-12-15 13:08:30.274;2019-12-15 13:08:45.213;0;;
4747;11079;222;69;Taking a break can help you determine whether your aches and pains are due to statins instead of something else.. To relieve side effects believed to be caused by statins, your doctor may recommend several options.;cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2020-01-19 13:28:57.401;2020-01-19 13:29:20.310;0;;
4748;11080;222;70;Discuss these steps with your doctor before trying them: Switch to another statin drug.;cholesterol_and_statins;CRED;statin, side, effect, take, doctor;2019-12-15 11:01:02.460;2019-12-15 11:01:09.358;0;;
4749;11081;222;71;It's possible, although unlikely, that one particular statin may cause side effects for you while another statin won't.;cholesterol_and_statins;NONCRED;statin, side, effect, take, doctor;2020-01-15 15:47:10.695;2020-01-15 15:47:19.316;0;jest niezrozumiałe lub niegramatyczne;
